Date,USDCAD
1971-02,0.0009930486593843213
1971-03,-0.0010911615911121109
1971-04,-0.0009909820632247879
1971-05,-0.0009900009900009055
1971-06,-0.013092330239374728
1971-07,0.004613270514330692
1971-08,0.004535594557286471
1971-09,0.004854849895967295
1971-10,0.005679553607014887
1971-11,0.0
1971-12,0.0011971268954509284
1972-01,-0.0031821797931583795
1972-02,0.0043947263284058735
1972-03,0.0035080685576827086
1972-04,0.005340588472390273
1972-05,0.01141459437423542
1972-06,-0.004464285714285698
1972-07,0.0022371364653244186
1972-08,0.00020341741253049328
1972-09,-0.00030503304524653885
1972-10,0.00030512611879585094
1972-11,-0.011362493715434852
1972-12,-0.0011048613901165627
1973-01,-0.0039019509754878445
1973-02,0.0053309193321264825
1973-03,-0.00490441397257535
1973-04,-0.00408692185007975
1973-05,0.005613472333600766
1973-06,-0.0009013520280419796
1973-07,-0.0029955067398903523
1973-08,-0.004077167859984021
1973-09,-0.00019884668920266968
1973-10,0.006806806806807009
1973-11,-0.0011997600479904946
1973-12,0.002204408817635173
1974-01,0.009917020845982671
1974-02,0.0156217882836589
1974-03,0.00020559210526305272
1974-04,0.0108063175394848
1974-05,0.00020785699438796712
1974-06,-0.010387740409338653
1974-07,-0.0070465686274509
1974-08,-0.00558545749974626
1974-09,-0.0012171619839740355
1974-10,0.0013203331302051868
1974-11,-0.0028357302005266316
1974-12,-0.004034698406294002
1975-01,-0.008104052026013164
1975-02,0.0013023442195954082
1975-03,-0.005281514698555201
1975-04,-0.015597410241318332
1975-05,-0.003324208056315836
1975-06,-0.0075684067533475785
1975-07,-0.0011630160883893126
1975-08,-0.0005811700891127369
1975-09,0.00702301989855636
1975-10,0.00756756756756749
1975-11,0.006628413138108469
1975-12,-0.005900865460267468
1976-01,0.015682748976126204
1976-02,0.016551584077985515
1976-03,0.0005079752108099189
1976-04,0.0055163959546427055
1976-05,-0.0011224489795917947
1976-06,0.01156069364161838
1976-07,-0.006562756357670119
1976-08,-0.006418746816097887
1976-09,0.008528565556925827
1976-10,0.0010285949393129545
1976-11,-0.0504932122277566
1976-12,0.014364969288686247
1977-01,-0.010392156862745083
1977-02,-0.02532250358337307
1977-03,-0.010027433544603115
1977-04,0.00906834669721257
1977-05,-0.0035194521069150664
1977-06,-0.00811397301632244
1977-07,-0.00841987089531282
1977-08,-0.005489393375511797
1977-09,0.0010244947378224012
1977-10,-0.031218984029594887
1977-11,0.00045134500812449296
1977-12,0.012059199707655788
1978-01,-0.011915508214479065
1978-02,-0.006457399103139028
1978-03,-0.01519166225048596
1978-04,0.0008840169731259007
1978-05,0.0072121805716320875
1978-06,-0.0014226015826442895
1978-07,-0.006009721608484231
1978-08,-0.017197950143316265
1978-09,-0.027289624873268026
1978-10,0.01413760603204528
1978-11,-0.004010923365762031
1978-12,-0.012555827083508997
1979-01,-0.005197418056836156
1979-02,-0.0006701851386445856
1979-03,0.028519731173530793
1979-04,0.016109262826125015
1979-05,-0.016023432115782277
1979-06,-0.006164383561643727
1979-07,-0.0014533641104558237
1979-08,0.002915201920603794
1979-09,0.00491125280027549
1979-10,-0.020177289995778724
1979-11,0.011874252520075013
1979-12,0.001882916809311963
1980-01,0.00854553301683203
1980-02,0.007041029207232263
1980-03,-0.02747484994505034
1980-04,-0.0043767359649860005
1980-05,0.021757825937392283
1980-06,0.010076441973592809
1980-07,-0.009209054135467687
1980-08,0.003714581893572877
1980-09,-0.01102093122597192
1980-10,-0.004084063643325031
1980-11,-0.012269938650306678
1980-12,-0.003850983675177888
1981-01,0.00016746211169715863
1981-02,-0.005827020727545262
1981-03,0.011791459614250765
1981-04,-0.007440227386724563
1981-05,-0.0062307884024258575
1981-06,0.0025820423121774017
1981-07,-0.02698760029175795
1981-08,0.02653910149750427
1981-09,-0.004059988400033299
1981-10,0.0032418952618453734
1981-11,0.022437531871494
1981-12,-0.008176683806793927
1982-01,-0.008690565722403565
1982-02,-0.02038310412573663
1982-03,-0.007232832182039739
1982-04,0.008854636385996484
1982-05,-0.019533762057877824
1982-06,-0.024390243902438935
1982-07,0.015530423701815677
1982-08,0.013234344738541015
1982-09,0.0023457089703147194
1982-10,0.008319060435527215
1982-11,-0.009051967994827437
1982-12,0.006180369195738722
1983-01,-0.005660224791784407
1983-02,0.006265256305939548
1983-03,-0.0013001787745813287
1983-04,0.0035883216441037202
1983-05,-0.00308943089430902
1983-06,0.0010580288109385272
1983-07,-0.004294975688816982
1983-08,0.0
1983-09,0.0008110300081103361
1983-10,0.00032451728054527784
1983-11,-0.005326016785022758
1983-12,-0.004258738449176236
1984-01,-0.003842151604898869
1984-02,-0.0020768431983384517
1984-03,-0.019348268839103788
1984-04,-0.006150253016737994
1984-05,-0.0078016375714506925
1984-06,-0.01916811879687852
1984-07,0.006404879908501693
1984-08,0.010867889625404636
1984-09,-0.0158537510430099
1984-10,0.0025095057034221213
1984-11,-0.0069475909983387485
1984-12,0.001891503366875824
1985-01,-0.004144062688366312
1985-02,-0.04069389230213227
1985-03,0.011700182815356452
1985-04,0.00036576444769576
1985-05,-0.005456529647144603
1985-06,0.011256621542083733
1985-07,0.0038404726735596917
1985-08,-0.008712204407350321
1985-09,-0.0037199124726476906
1985-10,0.0030728709394205467
1985-11,-0.012427745664739809
1985-12,-0.010368251698248176
1986-01,-0.017424295650951938
1986-02,0.00943262411347523
1986-03,0.009305654974946398
1986-04,0.016887465424370474
1986-05,-0.0042762919475247685
1986-06,-0.0052631578947369695
1986-07,0.0054367524465386285
1986-08,-0.006195519054823073
1986-09,-0.0005040322580646128
1986-10,-0.0012225818051061488
1986-11,0.004696531791907654
1986-12,0.0021723388848660097
1987-01,0.031366691560866355
1987-02,0.004350435043504408
1987-03,0.021374396690416075
1987-04,-0.02378281355171641
1987-05,-0.0012697938452345126
1987-06,0.005482538490424238
1987-07,0.002635542168674565
1987-08,0.006365565322825173
1987-09,0.007712867506681986
1987-10,-0.005090411791521032
1987-11,0.006192187141655703
1987-12,0.006075988309490965
1988-01,0.018965517241379404
1988-02,0.01221640488656206
1988-03,0.021390374331550888
1988-04,0.004067686300032403
1988-05,-0.003809060701839617
1988-06,0.017230008244022876
1988-07,0.0018997274304122236
1988-08,-0.023629032258064342
1988-09,0.018647827158465358
1988-10,-0.0019676969746659223
1988-11,0.026856373126789235
1988-12,-0.00419181757209941
1989-01,0.00785804816223079
1989-02,-0.012927439532944174
1989-03,0.004524128686327122
1989-04,0.005983986514959794
1989-05,-0.016332283203448594
1989-06,0.006424697538589985
1989-07,0.014903886865949678
1989-08,0.003910567032219703
1989-09,-0.002205445754517088
1989-10,0.004088237799165562
1989-11,0.009283933637066921
1989-12,0.004576856649395555
1990-01,-0.02344408837915346
1990-02,-0.005451648075148863
1990-03,0.018624519436138298
1990-04,0.004376179852411344
1990-05,-0.007747977862920474
1990-06,0.006858122588941251
1990-07,0.01170858629661753
1990-08,-0.0012992637505413462
1990-09,-0.0017293558149589217
1990-10,-0.009676314437403577
1990-11,0.001715560130382654
1990-12,0.004566996984058491
1991-01,-0.0020638060022357685
1991-02,0.011305330898339072
1991-03,-0.008279430789133402
1991-04,0.006510416666666741
1991-05,0.0058499956343316395
1991-06,0.002538515406162345
1991-07,-0.008247243684347483
1991-08,0.0084923831202941
1991-09,0.009188902632974116
1991-10,0.007836153161175474
1991-11,-0.010572687224669641
1991-12,-0.017996193112995273
1992-01,-0.0165078284547312
1992-02,-0.005752961082910235
1992-03,-0.006889598386825679
1992-04,-0.004849498327759272
1992-05,-0.0073041168658699585
1992-06,0.006348145673237715
1992-07,0.011490368367691683
1992-08,-0.009291035406378212
1992-09,-0.041171749598715834
1992-10,0.00532515733419392
1992-11,-0.03795699759372817
1992-12,0.014169881130441597
1993-01,0.0022881489663877375
1993-02,0.014650548394844254
1993-03,-0.008099737949654573
1993-04,-0.00928329793092586
1993-05,-0.0001573192794779299
1993-06,-0.008501013882389441
1993-07,-0.0030324236062514442
1993-08,-0.02531261841606658
1993-09,-0.010869565217391464
1993-10,0.010070417202998394
1993-11,-0.011081991763384313
1993-12,0.007620341029123123
1994-01,-0.0032338121380764973
1994-02,-0.01503703703703696
1994-03,-0.024284475281873275
1994-04,0.0009404615495911539
1994-05,-0.0007229089857586635
1994-06,-0.00014456089627756796
1994-07,-0.002235684407904226
1994-08,0.014337966349670772
1994-09,0.017415897588568097
1994-10,-0.007167664228183046
1994-11,-0.01649709302325575
1994-12,-0.0184749268849419
1995-01,-0.003624733475479869
1995-02,0.011647972389991379
1995-03,-0.0058613295210864225
1995-04,0.03171091445427732
1995-05,-0.01029121961900592
1995-06,-0.0013848396501457971
1995-07,0.00512820512820511
1995-08,0.01622989874925551
1995-09,0.0012672381662317544
1995-10,-0.002082868407349503
1995-11,-0.011980008819638455
1995-12,-0.0028581898131183614
1996-01,-0.007058652306796809
1996-02,0.0035784707514789904
1996-03,0.007208532548731217
1996-04,-0.0015423031727379577
1996-05,-0.005260081823495133
1996-06,0.003813435024934142
1996-07,-0.008435136707388047
1996-08,0.005116211080251398
1996-09,0.004847238542890819
1996-10,0.01710614775528496
1996-11,-0.009177707053511952
1996-12,-0.014155417730755238
1997-01,0.01729513064133026
1997-02,-0.01527666106278791
1997-03,-0.011631267157925063
1997-04,-0.009729575046501626
1997-05,0.015105301379811253
1997-06,-0.003040834057341457
1997-07,0.0021040412101864803
1997-08,-0.007203054094936379
1997-09,0.004631304725378316
1997-10,-0.01874600582262309
1997-11,-0.010260735118420183
1997-12,-0.0047562425683708165
1998-01,-0.016306591440759743
1998-02,0.02100456621004576
1998-03,0.0027472527472527375
1998-04,-0.007827788649706569
1998-05,-0.017914750497631804
1998-06,-0.006817097279978257
1998-07,-0.03066146831427996
1998-08,-0.034269304403318435
1998-09,0.02371464036061921
1998-10,-0.007971484121840455
1998-11,0.0053427156632783745
1998-12,-0.002210375763879724
1999-01,0.018338298576630274
1999-02,0.0006624710168929848
1999-03,0.0021244108079401247
1999-04,0.034191555097837334
1999-05,-0.011470069227636825
1999-06,0.007039846900416702
1999-07,-0.028872958980485808
1999-08,0.009244372990353744
1999-09,0.017448200654307522
1999-10,-0.002379819133745742
1999-11,-0.002103406160944621
1999-12,0.019154968536062578
2000-01,-0.001243179777609127
2000-02,-0.0012416362005932546
2000-03,0.0006212037548316562
2000-04,-0.020948776861738017
2000-05,-0.011225444340505097
2000-06,0.010533423362592664
2000-07,-0.003565901904056923
2000-08,0.009714673913043592
2000-09,-0.020755721128259852
2000-10,-0.013454092012863406
2000-11,-0.008653220559531327
2000-12,0.02528183576812726
2001-01,0.0008679396448125765
2001-02,-0.025123665712054266
2001-03,-0.02494129593196681
2001-04,0.02651465798045627
2001-05,-0.0019505851755527992
2001-06,0.015650795747210067
2001-07,-0.012520378219758821
2001-08,-0.011410520887054965
2001-09,-0.01773049645390079
2001-10,-0.005791991941576424
2001-11,0.009790209790209836
2001-12,-0.012554927809165228
2002-01,0.0024542193694543357
2002-02,-0.007804695304695186
2002-03,0.004200890337952012
2002-04,0.01735025834024362
2002-05,0.026048825184894264
2002-06,0.0069197311190194455
2002-07,-0.04216639313218029
2002-08,0.016490214950272808
2002-09,-0.01783463574489552
2002-10,0.018223819301848243
2002-11,-0.004408100683575
2002-12,-0.004135386181448042
2003-01,0.03441921684764715
2003-02,0.023508015627105028
2003-03,0.011790363252231817
2003-04,0.02601216698133002
2003-05,0.04646568125274375
2003-06,0.014776861958862408
2003-07,-0.04101687673574028
2003-08,0.012838081500180287
2003-09,0.025441905184527824
2003-10,0.024473405061373077
2003-11,0.014606396063960636
2003-12,0.0029298380878952646
2004-01,-0.021279806821611902
2004-02,-0.006820055459791696
2004-03,0.019094172458565817
2004-04,-0.045838799008890985
2004-05,0.00719318849089845
2004-06,0.022208883553421543
2004-07,0.001051524710830698
2004-08,0.014245448312638187
2004-09,0.040751605486402775
2004-10,0.0358052065369141
2004-11,0.02551793835270333
2004-12,-0.012064231633247324
2005-01,-0.03056944668494921
2005-02,0.004781586838479734
2005-03,0.01941506939854598
2005-04,-0.038067233569101244
2005-05,0.0027093792334049738
2005-06,0.024324544935107273
2005-07,0.001471429739229979
2005-08,0.029887186395016085
2005-09,0.021324161650902784
2005-10,-0.01624090678396195
2005-11,0.01415458522776003
2005-12,0.0031841652323578717
2006-01,0.02019315188762061
2006-02,0.00184712815551058
2006-03,-0.027126476125278187
2006-04,0.04619516562220238
2006-05,0.013979665940450303
2006-06,-0.013786929274843485
2006-07,-0.012640325289489884
2006-08,0.025006795324816533
2006-09,-0.01279069767441876
2006-10,-0.003742648369274515
2006-11,-0.015873015873015928
2006-12,-0.021789482714248742
2007-01,-0.009516526467839403
2007-02,0.0059834173861013085
2007-03,0.013778162911611824
2007-04,0.03992069928809583
2007-05,0.03817008139208533
2007-06,0.003379329766262984
2007-07,-0.0011251758087200692
2007-08,0.010325881015535998
2007-09,0.06379119217978446
2007-10,0.05216838087159381
2007-11,-0.055672374086312204
2007-12,0.0003004807692306155
2008-01,-0.0043877143996807755
2008-02,0.015185260174124249
2008-03,-0.03657466107480756
2008-04,0.017263617422363486
2008-05,0.014596335816388084
2008-06,-0.027508565834557075
2008-07,-0.0030255709545186082
2008-08,-0.036758484535113434
2008-09,-0.00065764750093944
2008-10,-0.12214432989690716
2008-11,-0.02201968059364423
2008-12,0.01723006235641611
2009-01,-0.008783344176968022
2009-02,-0.03659014338321709
2009-03,0.012775749880971299
2009-04,0.05677148846960178
2009-05,0.09253321117727897
2009-06,-0.06091370558375653
2009-07,0.07860059391239815
2009-08,-0.01481075150850264
2009-09,0.02272089761570828
2009-10,-0.014103982300884943
2009-11,0.02698097131496735
2009-12,0.002943410558298609
2010-01,-0.01606875934230212
2010-02,0.017780735951316906
2010-03,0.03585147247119069
2010-04,-0.0025542784163473664
2010-05,-0.02546673049305881
2010-06,-0.01823479650343096
2010-07,0.03321355734679998
2010-08,-0.03368993993993996
2010-09,0.03536727555382835
2010-10,0.009613498136158416
2010-11,-0.00681995323460638
2010-12,0.02845691382765514
2011-01,-0.0029970029970027845
2011-02,0.030259365994236287
2011-03,0.0010302905419328212
2011-04,0.026981271823087516
2011-05,-0.024161073825503143
2011-06,0.005293751297487992
2011-07,0.00858458961474029
2011-08,-0.02301319423135917
2011-09,-0.06912310768351904
2011-10,0.049460431654676285
2011-11,-0.016316099862394462
2011-12,-0.0038186624889846588
2012-01,0.018651506084181202
2012-02,0.012829578745327641
2012-03,-0.008811454891358594
2012-04,0.011649108589951274
2012-05,-0.04415182029434528
2012-06,0.015935471178437854
2012-07,0.013458279334064294
2012-08,0.017033356990773685
2012-09,0.0026430822405203447
2012-10,-0.01570942565539324
2012-11,0.005028157683024892
2012-12,0.002318314686019729
2013-01,-0.005114320096269553
2013-02,-0.032408305841257534
2013-03,0.012974248083349682
2013-04,0.010026804328402639
2013-05,-0.029108433734939876
2013-06,-0.013689514212377518
2013-07,0.023547727936167995
2013-08,-0.024674954920755443
2013-09,0.022116597148123196
2013-10,-0.011695906432748426
2013-11,-0.017241379310344862
2013-12,-0.0008472182999154088
2014-01,-0.04538102084831053
2014-02,0.005784526391901634
2014-03,0.0012669683257917619
2014-04,0.008027732165663215
2014-05,0.010695187165775444
2014-06,0.01639958766751004
2014-07,-0.021547771868696164
2014-08,0.002574002574002421
2014-09,-0.02857653152348616
2014-10,-0.006035860110065738
2014-11,-0.013139453398738454
2014-12,-0.017640478444195917
2015-01,-0.0872604461200126
2015-02,0.01733919296843789
2015-03,-0.013479426139050843
2015-04,0.05042643040490202
2015-05,-0.030271398747390488
2015-06,-0.0032015367376341253
2015-07,-0.045603849973263944
2015-08,-0.003729071537290851
2015-09,-0.01299481709607142
2015-10,0.01781345565749226
2015-11,-0.02110462505612931
2015-12,-0.034467808367656616
2016-01,-0.009802518603319932
2016-02,0.03220088626292439
2016-03,0.041218086742540905
2016-04,0.03568015291494109
2016-05,-0.04101428244099892
2016-06,0.013076446920458062
2016-07,-0.008135072908672214
2016-08,-0.005723006486074045
2016-09,-0.001675935095604486
2016-10,-0.021030651055261362
2016-11,-0.0020837984669196397
2016-12,-0.0002975969049924254
2017-01,0.03154259401381454
2017-02,-0.020374407939252714
2017-03,-0.0012764679381289668
2017-04,-0.024536731853804894
2017-05,0.011333333333333195
2017-06,0.04134526380746695
2017-07,0.038782051282051366
2017-08,-0.00016023073225457374
2017-09,0.0008017960230917165
2017-10,-0.03227808814400979
2017-11,-0.0006978367062109303
2017-12,0.025932702251213025
2018-01,0.02078765732846133
2018-02,-0.04021510404489115
2018-03,-0.005348837209302459
2018-04,0.004438215370240695
2018-05,-0.008874826362092914
2018-06,-0.01332521129977915
2018-07,0.009764723973550549
2018-08,-0.0026073619631902245
2018-09,0.010226216299969115
2018-10,-0.018925286919510675
2018-11,-0.010156485103821722
2018-12,-0.025298819388428484
2019-01,0.039009523809523605
2019-02,-0.0035681749164894194
2019-03,-0.013259420181287007
2019-04,-0.0029130564684791693
2019-05,-0.009470257472625088
2019-06,0.03214967544864433
2019-07,-0.007277689333636594
2019-08,-0.009015100292990685
2019-09,0.00528660977267581
2019-10,0.005849285931327719
2019-11,-0.008884204186116462
2019-12,0.02247882986913008
2020-01,-0.01865981717911913
2020-02,-0.012679943313194442
2020-03,-0.04657943393542885
2020-04,0.008390103979921015
2020-05,0.011973875181422455
2020-06,0.015026517383617932
2020-07,0.012227855651655295
2020-08,0.02797577987276778
2020-09,-0.020421953600120113
2020-10,-0.00015013887846260232
2020-11,0.02461349126990231
2020-12,0.021689587426326096
2021-01,-0.0040698129451358644
2021-02,0.003061705134244086
2021-03,0.014010507880910517
2021-04,0.022381378692927667
2021-05,0.018484748010610064
2021-06,-0.026939829004678284
2021-07,-0.006172344689378884
2021-08,-0.011176284083703192
2021-09,-0.0050473186119872615
2021-10,0.023571197933484056
2021-11,-0.03059707332342132
2021-12,0.011236844187702877
2022-01,-0.005587031790997621
2022-02,0.0026035502958579038
2022-03,0.01359456217513011
2022-04,-0.02669676214196759
2022-05,0.015893097177196225
2022-06,-0.017556125223335717
2022-07,0.006096131301289498
2022-08,-0.02551408987052539
2022-09,-0.0505459541543134
2022-10,0.01504697592483839
2022-11,0.015806740232627625
2022-12,-0.010476612070237534
2023-01,0.018638208327070416
2023-02,-0.024987176668864963
2023-03,0.009692216632139816
2023-04,-0.002656434474616276
2023-05,-0.0016207455429497752
2023-06,0.025071741428787098
2023-07,0.0039423805913572085
2023-08,-0.02354160497482971
2023-09,-0.005082124180599501
